path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.15,0.06807892769575119,0.6297574639320374,2,0,1.0638494491577148
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.15,0.46199706196784973,0.46199706196784973,2,1,1.2293699979782104
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.15,0.13749010860919952,0.6049734354019165,2,0,1.1555317640304565
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.30,0.25574687123298645,0.5857675671577454,3,0,1.1354889869689941
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.30,0.07705479860305786,0.6540130972862244,3,0,1.053031086921692
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.30,0.07026752829551697,0.37069642543792725,3,0,1.4599151611328125
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.30,0.19787080585956573,0.6077569723129272,2,0,1.1509761810302734
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.30,0.6681393980979919,0.6681393980979919,2,1,1.0242856740951538
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.30,0.92792147397995,0.92792147397995,2,1,0.3461516797542572
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.30,0.026455024257302284,0.9054327607154846,2,0,0.4343174695968628
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.30,0.1561395674943924,0.3559901714324951,3,0,1.4006363153457642
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.30,0.43873950839042664,0.43873950839042664,3,1,1.3988673686981201
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.30,0.14099474251270294,0.4518514573574066,3,0,1.3725122213363647
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.30,0.2352723777294159,0.4242418110370636,3,0,1.3111042976379395
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.30,0.9702401161193848,0.9702401161193848,4,1,0.16991594433784485
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.30,0.4746343493461609,0.4746343493461609,3,1,1.155932068824768
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.30,0.041958585381507874,0.5952853560447693,2,0,1.1505650281906128
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.30,0.30423596501350403,0.48561856150627136,3,0,1.2729053497314453
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.30,0.3527851700782776,0.3527851700782776,2,1,1.5284459590911865
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.30,0.8555957674980164,0.8555957674980164,3,1,0.6133517026901245
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.30,0.10026369988918304,0.6274283528327942,2,0,1.0220063924789429
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.30,0.1866329461336136,0.656724750995636,2,0,1.0166878700256348
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.30,0.5389254093170166,0.5389254093170166,0,1,0.9114890098571777
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.30,0.7357630133628845,0.7357630133628845,3,1,0.9270381927490234
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.30,0.6304618716239929,0.6304618716239929,1,1,1.1934428215026855
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.30,0.21923194825649261,0.5070509910583496,3,0,1.191197395324707
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.30,0.07435829937458038,0.7478120923042297,2,0,0.952613890171051
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.30,0.0047812508419156075,0.6209850907325745,2,0,1.1109373569488525
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.30,0.28679049015045166,0.5170246362686157,3,0,1.1537842750549316
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.30,0.8491116762161255,0.8491116762161255,2,1,0.623188853263855
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.30,0.29760876297950745,0.36426466703414917,3,0,1.329217791557312
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.30,0.8564210534095764,0.8564210534095764,3,1,0.5770276784896851
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.30,0.04406631737947464,0.5165218710899353,2,0,1.144341230392456
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.30,0.28325149416923523,0.6239282488822937,3,0,0.9784162640571594
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.30,0.1933853030204773,0.3197583258152008,4,0,1.4948132038116455
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.50,0.780916690826416,0.780916690826416,4,1,0.7196003198623657
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.50,0.6701591610908508,0.6701591610908508,0,1,1.0835895538330078
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.50,0.23807105422019958,0.3219137489795685,0,0,1.5502207279205322
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.50,0.43656933307647705,0.43656933307647705,1,1,1.4293267726898193
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.50,0.11914694309234619,0.7541295886039734,0,0,0.8357187509536743
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.50,0.4556390941143036,0.4556390941143036,2,1,1.163827896118164
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.50,0.215905100107193,0.6883604526519775,2,0,0.918980598449707
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.50,0.28535914421081543,0.477429062128067,5,0,1.3058009147644043
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.50,0.7212411165237427,0.7212411165237427,3,1,0.951500415802002
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.50,0.466848224401474,0.466848224401474,0,1,1.521297574043274
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.50,0.5702393651008606,0.5702393651008606,5,1,1.2104828357696533
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.50,0.9818410277366638,0.9818410277366638,4,1,0.10917765647172928
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.50,0.1885278970003128,0.7160139083862305,4,0,0.8596369624137878
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.50,0.10551538318395615,0.4099980592727661,2,0,1.5572233200073242
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.50,0.1374713033437729,0.5951777100563049,0,0,1.1700186729431152
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.50,0.4585252106189728,0.4585252106189728,2,1,1.3366881608963013
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.50,0.945736289024353,0.945736289024353,3,1,0.2800469398498535
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.50,0.8808993697166443,0.8808993697166443,4,1,0.5131695866584778
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.50,0.3750215768814087,0.4462374448776245,2,0,1.2068521976470947
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.50,0.9419200420379639,0.9419200420379639,0,1,0.2698727548122406
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.50,0.7100672125816345,0.7100672125816345,3,1,0.9064944982528687
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.50,0.16153064370155334,0.45519647002220154,2,0,1.4830272197723389
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.50,0.13321231305599213,0.5629523992538452,5,0,1.2521770000457764
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.50,0.18576458096504211,0.6975414156913757,2,0,0.9528708457946777
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.50,0.013250740244984627,0.5925750732421875,0,0,1.2076470851898193
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.50,0.713333785533905,0.713333785533905,5,1,0.8859760761260986
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.50,0.5195364952087402,0.5195364952087402,2,1,1.3097447156906128
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.50,0.8044859170913696,0.8044859170913696,5,1,0.7338312864303589
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.50,0.8277942538261414,0.8277942538261414,3,1,0.643391489982605
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.50,0.15125645697116852,0.3197998106479645,3,0,1.558440089225769
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.50,0.17821788787841797,0.4225256145000458,3,0,1.4170866012573242
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.50,0.29456833004951477,0.372371643781662,4,0,1.478309988975525
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,full,0.8340557217597961,0.8340557217597961,4,1,0.6673009395599365
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,full,0.6758537888526917,0.6758537888526917,0,1,1.118898868560791
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,full,0.593410074710846,0.593410074710846,5,1,1.2884273529052734
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,full,0.7164292931556702,0.7164292931556702,1,1,0.9000990390777588
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,full,0.18484549224376678,0.667860746383667,0,0,1.0167732238769531
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,full,0.681835949420929,0.681835949420929,2,1,0.9675673246383667
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,full,0.09060705453157425,0.59083092212677,2,0,1.0366742610931396
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,full,0.3358711898326874,0.5645008087158203,5,0,1.0198007822036743
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,full,0.6226681470870972,0.6226681470870972,3,1,1.0828063488006592
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,full,0.3208184838294983,0.3208184838294983,0,1,1.5911153554916382
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,full,0.8667290806770325,0.8667290806770325,5,1,0.5748727321624756
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,full,0.9887661337852478,0.9887661337852478,4,1,0.07306225597858429
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,full,0.06467767059803009,0.8786756992340088,4,0,0.512784481048584
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,full,0.3278927505016327,0.4023086130619049,2,0,1.381238579750061
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,full,0.46034422516822815,0.46034422516822815,5,1,1.1986061334609985
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,full,0.36172932386398315,0.36172932386398315,2,1,1.403080701828003
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,full,0.9059717655181885,0.9059717655181885,3,1,0.405317097902298
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,full,0.9457283020019531,0.9457283020019531,4,1,0.2886813282966614
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,full,0.6370053887367249,0.6370053887367249,0,1,0.9711176753044128
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,full,0.8678662180900574,0.8678662180900574,0,1,0.5154404640197754
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,full,0.45981624722480774,0.45981624722480774,3,1,1.2229702472686768
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,full,0.5315820574760437,0.5315820574760437,1,1,1.3569188117980957
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,full,0.2146051526069641,0.5809175372123718,5,0,1.2143681049346924
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,full,0.22024288773536682,0.5451998710632324,2,0,1.2696595191955566
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,full,0.11475402116775513,0.4724476635456085,0,0,1.5262176990509033
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,full,0.8866063952445984,0.8866063952445984,5,1,0.4594297707080841
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,full,0.4556846618652344,0.4556846618652344,2,1,1.2503430843353271
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,full,0.9202935099601746,0.9202935099601746,5,1,0.3789965510368347
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,full,0.5052263736724854,0.5052263736724854,3,1,1.0842030048370361
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,full,0.223147913813591,0.44053882360458374,1,0,1.3872311115264893
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,full,0.20003917813301086,0.33003994822502136,3,0,1.434037685394287
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,full,0.20559562742710114,0.45723211765289307,4,0,1.461611270904541
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.15,0.07918276637792587,0.599550724029541,2,0,1.0749175548553467
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.15,0.2985880672931671,0.4233168661594391,2,0,1.3718949556350708
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.15,0.7082958221435547,0.7082958221435547,3,1,0.8945435881614685
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.15,0.05867834389209747,0.7280511260032654,2,0,0.9226019382476807
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.15,0.6957413554191589,0.6957413554191589,3,1,1.0662003755569458
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.15,0.219023197889328,0.40338605642318726,2,0,1.3048287630081177
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.15,0.5345389246940613,0.5345389246940613,2,1,1.4366406202316284
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.15,0.220243439078331,0.5970443487167358,2,0,1.1731109619140625
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.15,0.10524001717567444,0.33063802123069763,5,0,1.655512809753418
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.15,0.1146044209599495,0.4588891267776489,2,0,1.4759443998336792
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\239.jpg,1,disgust,low_0.15,0.5346856713294983,0.5346856713294983,1,1,1.0436420440673828
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\239.jpg,2,fear,low_0.15,0.8490660786628723,0.8490660786628723,2,1,0.6606876850128174
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\239.jpg,0,anger,low_0.15,0.1542639583349228,0.4497940242290497,3,0,1.485132098197937
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\240.jpg,0,anger,low_0.15,0.044237568974494934,0.6407385468482971,3,0,1.099679708480835
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\240.jpg,1,disgust,low_0.15,0.07933088392019272,0.4082879424095154,3,0,1.5394926071166992
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\239.jpg,5,surprise,low_0.15,0.03430764749646187,0.6785397529602051,2,0,0.9047449827194214
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\239.jpg,3,joy,low_0.15,0.7344593405723572,0.7344593405723572,3,1,0.8423200845718384
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\240.jpg,3,joy,low_0.15,0.7055520415306091,0.7055520415306091,3,1,0.9812720417976379
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\240.jpg,2,fear,low_0.15,0.9345669150352478,0.9345669150352478,2,1,0.3436339497566223
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\240.jpg,5,surprise,low_0.15,0.06578125059604645,0.6175969243049622,2,0,1.0866626501083374
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\239.jpg,4,sadness,low_0.15,0.1160067692399025,0.350309818983078,3,0,1.652078628540039
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\240.jpg,4,sadness,low_0.15,0.12835288047790527,0.6322217583656311,2,0,1.1191259622573853
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\241.jpg,3,joy,low_0.15,0.4369445741176605,0.4369445741176605,3,1,1.4917106628417969
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\241.jpg,2,fear,low_0.15,0.3466237187385559,0.3466237187385559,2,1,1.6698877811431885
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\241.jpg,0,anger,low_0.15,0.17902857065200806,0.5201650261878967,2,0,1.258441686630249
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\241.jpg,4,sadness,low_0.15,0.2529098689556122,0.45500749349594116,2,0,1.4374775886535645
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\241.jpg,1,disgust,low_0.15,0.17336180806159973,0.40019944310188293,2,0,1.444678544998169
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\242.jpg,2,fear,low_0.15,0.9265995621681213,0.9265995621681213,2,1,0.3750464618206024
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\242.jpg,1,disgust,low_0.15,0.18342027068138123,0.3697711229324341,3,0,1.6561590433120728
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\241.jpg,5,surprise,low_0.15,0.05987175926566124,0.38492438197135925,2,0,1.5206958055496216
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\242.jpg,0,anger,low_0.15,0.22441314160823822,0.42607295513153076,2,0,1.4354915618896484
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\242.jpg,3,joy,low_0.15,0.38213613629341125,0.48316898941993713,2,0,1.1550045013427734
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.30,0.08629707247018814,0.7527985572814941,2,0,0.8928124904632568
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.30,0.5877827405929565,0.5877827405929565,1,1,1.2097136974334717
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.30,0.91107577085495,0.91107577085495,3,1,0.40903931856155396
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.30,0.0796085000038147,0.7824243903160095,2,0,0.8113889694213867
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.30,0.9181570410728455,0.9181570410728455,3,1,0.37631016969680786
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.30,0.2609729766845703,0.3497161567211151,2,0,1.3224995136260986
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.30,0.9257285594940186,0.9257285594940186,2,1,0.37470313906669617
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.30,0.13608980178833008,0.589047372341156,2,0,1.1883599758148193
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.30,0.4878813624382019,0.4878813624382019,4,1,1.250484824180603
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.30,0.08995675295591354,0.7501545548439026,2,0,0.9201530814170837
