path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy,gate
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.15,0.043133463710546494,0.5756219029426575,2,0,1.3000622987747192,0.00046557909809052944
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.15,0.1864366978406906,0.2618352770805359,0,0,1.6341915130615234,0.03242972493171692
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.15,0.4253492057323456,0.4253492057323456,2,1,1.266810655593872,0.016478559002280235
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.15,0.27445173263549805,0.2821688652038574,2,0,1.6458508968353271,0.012251225300133228
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.15,0.24353551864624023,0.5339143872261047,2,0,1.2278034687042236,0.004311960190534592
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.15,0.4366985559463501,0.4552614688873291,2,0,1.0594128370285034,0.003960063215345144
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.15,0.791322648525238,0.791322648525238,0,1,0.6603251099586487,0.004308503586798906
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.15,0.2744401693344116,0.2810670733451843,2,0,1.5843569040298462,0.018786676228046417
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.15,0.5470337867736816,0.5470337867736816,1,1,1.3430039882659912,0.016064155846834183
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.15,0.5914831757545471,0.5914831757545471,2,1,1.2514361143112183,0.008734217844903469
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.15,0.02849726937711239,0.9097989201545715,2,0,0.40613096952438354,0.04481348767876625
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.15,0.023813454434275627,0.4923911392688751,2,0,1.3733024597167969,0.00048275652807205915
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.15,0.3285697400569916,0.3285697400569916,5,1,1.4856995344161987,0.0004648609028663486
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.15,0.8278924822807312,0.8278924822807312,2,1,0.6586584448814392,0.012099268846213818
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.15,0.2316359430551529,0.4355100393295288,2,0,1.4623444080352783,0.0029771646950393915
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.15,0.6029012799263,0.6029012799263,3,1,1.1540820598602295,0.0011499084066599607
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.15,0.11033283919095993,0.6088984608650208,2,0,1.2035201787948608,0.0012596264714375138
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.15,0.5167905688285828,0.5167905688285828,2,1,1.3732216358184814,0.0035949840676039457
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.15,0.3348166346549988,0.43341264128685,2,0,1.2487181425094604,0.0005604954203590751
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.30,0.6001191139221191,0.6001191139221191,4,1,1.1554574966430664,0.0030449270270764828
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.30,0.3204531669616699,0.3204531669616699,0,1,1.533819317817688,0.0004276621912140399
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.30,0.11196133494377136,0.4504212737083435,2,0,1.4823453426361084,0.0002689535031095147
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.30,0.8254249691963196,0.8254249691963196,1,1,0.6049327254295349,0.0002616778656374663
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.30,0.3633008301258087,0.49250441789627075,0,0,1.0814968347549438,0.00045930457417853177
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.30,0.8487173914909363,0.8487173914909363,2,1,0.5350435376167297,0.0007213750504888594
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.30,0.11231201887130737,0.8214057683944702,2,0,0.6636356711387634,0.006006370764225721
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.30,0.6212621927261353,0.6212621927261353,1,1,1.1390323638916016,0.0005577636184170842
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.30,0.16088639199733734,0.2665866017341614,1,0,1.6713857650756836,0.00023242163297254592
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.30,0.22067119181156158,0.2545360028743744,2,0,1.6466796398162842,7.974628533702344e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.30,0.38671252131462097,0.38671252131462097,5,1,1.4160460233688354,0.0037301501724869013
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.30,0.9619768857955933,0.9619768857955933,4,1,0.1972140073776245,0.004013743717223406
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.30,0.25408896803855896,0.43092164397239685,4,0,1.2896149158477783,0.0002493865613359958
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.30,0.21494847536087036,0.5586094260215759,2,0,1.2739436626434326,0.00015676576003897935
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.30,0.24658271670341492,0.3155744671821594,3,0,1.5305224657058716,0.01727217435836792
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.30,0.4994964897632599,0.4994964897632599,2,1,1.2659730911254883,0.027057694271206856
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.30,0.7070696949958801,0.7070696949958801,3,1,0.9990664124488831,0.004949497990310192
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.30,0.2212153524160385,0.6063883900642395,2,0,1.144752025604248,0.0022901706397533417
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.30,0.6368350982666016,0.6368350982666016,0,1,0.8796924352645874,0.0004921617219224572
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.30,0.9029670357704163,0.9029670357704163,0,1,0.3589712679386139,0.0016586966812610626
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.30,0.5484810471534729,0.5484810471534729,3,1,1.2517950534820557,0.012905819341540337
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.30,0.5276297926902771,0.5276297926902771,1,1,1.266649842262268,0.022937797009944916
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.30,0.354356974363327,0.37751659750938416,5,0,1.3650249242782593,0.0025709597393870354
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.30,0.08619660139083862,0.8475934863090515,2,0,0.5995090007781982,0.03812061995267868
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.30,0.011692737229168415,0.6360235810279846,2,0,1.066702961921692,0.0003300696553196758
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.30,0.629138171672821,0.629138171672821,5,1,0.9684526324272156,0.00033737500780262053
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.30,0.8051222562789917,0.8051222562789917,2,1,0.7533524036407471,0.0030188304372131824
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.30,0.49525508284568787,0.49525508284568787,5,1,1.2030444145202637,0.006484707817435265
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.30,0.8653345108032227,0.8653345108032227,3,1,0.5148656368255615,0.0029046323616057634
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.30,0.07024674862623215,0.43775880336761475,1,0,1.2853299379348755,9.816790407057852e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.30,0.43954023718833923,0.43954023718833923,2,1,1.3565417528152466,0.0008432065951637924
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.30,0.2002263069152832,0.33943799138069153,4,0,1.5572404861450195,0.00016752697410993278
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.50,0.841457188129425,0.841457188129425,4,1,0.5557875633239746,3.98545635107439e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.50,0.5407603979110718,0.5407603979110718,0,1,1.3300471305847168,2.8550268325489014e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.50,0.20999015867710114,0.2893880605697632,2,0,1.565406084060669,0.00011572407674975693
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.50,0.9512336254119873,0.9512336254119873,1,1,0.24248117208480835,4.724144673673436e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.50,0.17585378885269165,0.687759280204773,0,0,0.9575705528259277,5.9419973695185035e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.50,0.5840599536895752,0.5840599536895752,2,1,1.1266307830810547,6.721039244439453e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.50,0.12904363870620728,0.7927097678184509,2,0,0.7368727326393127,0.002280915156006813
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.50,0.594602644443512,0.594602644443512,1,1,1.0004374980926514,6.22852603555657e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.50,0.8731759190559387,0.8731759190559387,3,1,0.5299080610275269,4.649949187296443e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.50,0.26300156116485596,0.28561875224113464,1,0,1.6309634447097778,1.858868927229196e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.50,0.6751497983932495,0.6751497983932495,5,1,1.0605478286743164,0.0003339488757774234
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.50,0.9865419864654541,0.9865419864654541,4,1,0.08575505763292313,2.676598887774162e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.50,0.11422829329967499,0.7613583207130432,4,0,0.7991400957107544,6.164131627883762e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.50,0.36716359853744507,0.4251294732093811,2,0,1.2972644567489624,5.576482362812385e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.50,0.1707492470741272,0.43964383006095886,0,0,1.3529701232910156,7.490235293516889e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.50,0.2979482412338257,0.5723553895950317,1,0,1.057437777519226,0.00011346113024046645
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.50,0.9707518219947815,0.9707518219947815,3,1,0.1643168032169342,4.1568819142412394e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.50,0.9245060086250305,0.9245060086250305,4,1,0.35383522510528564,9.98994437395595e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.50,0.6145727634429932,0.6145727634429932,0,1,0.9748383164405823,4.6047844080021605e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.50,0.9517295360565186,0.9517295360565186,0,1,0.2151784598827362,0.00036992592504248023
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.50,0.8103960156440735,0.8103960156440735,3,1,0.6985611915588379,0.00016989652067422867
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.50,0.6645280718803406,0.6645280718803406,1,1,1.0392953157424927,9.041444718604907e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.50,0.2454209327697754,0.5320358872413635,5,0,1.2055952548980713,8.71030570124276e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.50,0.17822933197021484,0.715429961681366,2,0,0.905655562877655,0.00010923075751634315
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.50,0.013979252427816391,0.522217869758606,0,0,1.2328224182128906,8.593694656156003e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.50,0.8820093274116516,0.8820093274116516,5,1,0.46007582545280457,0.0001325733755948022
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.50,0.7455784678459167,0.7455784678459167,2,1,0.9033041000366211,0.00032973874476738274
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.50,0.776094377040863,0.776094377040863,5,1,0.7469750642776489,0.004117947071790695
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.50,0.8820255398750305,0.8820255398750305,3,1,0.4798153340816498,0.0005238623125478625
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.50,0.07834558188915253,0.6342808604240417,1,0,1.1093019247055054,2.0832600057474338e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.50,0.37538719177246094,0.37538719177246094,2,1,1.358245849609375,0.0002700135810300708
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.50,0.325636088848114,0.325636088848114,0,1,1.490695595741272,4.321069354773499e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,full,0.9345541000366211,0.9345541000366211,4,1,0.3139086663722992,3.911110616172664e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,full,0.6279096603393555,0.6279096603393555,0,1,1.2009754180908203,1.1339802767906804e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,full,0.6046165823936462,0.6046165823936462,5,1,1.178905725479126,0.00019345982582308352
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,full,0.9402348399162292,0.9402348399162292,1,1,0.2689053416252136,4.545604679151438e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,full,0.20405930280685425,0.6971073746681213,0,0,0.8915184736251831,6.813604704802856e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,full,0.7522347569465637,0.7522347569465637,2,1,0.8330699801445007,7.345104677369818e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,full,0.08650540560483932,0.6095612645149231,2,0,0.9920627474784851,0.004436723422259092
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,full,0.5716307163238525,0.5716307163238525,1,1,0.880793571472168,4.60071096313186e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,full,0.7784950733184814,0.7784950733184814,3,1,0.7483790516853333,5.843045437359251e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,full,0.24886710941791534,0.2978397309780121,1,0,1.5007449388504028,1.849680847954005e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,full,0.8914743661880493,0.8914743661880493,5,1,0.47982534766197205,0.0002915517834480852
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,full,0.9915522336959839,0.9915522336959839,4,1,0.05673524737358093,2.2063553842599504e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,full,0.02944270148873329,0.9206222891807556,4,0,0.36643320322036743,3.0425473596551456e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,full,0.6413747072219849,0.6413747072219849,1,1,0.9492604732513428,3.3198492019437253e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,full,0.41016721725463867,0.41016721725463867,5,1,1.253770351409912,7.789249502820894e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,full,0.24293527007102966,0.6786458492279053,1,0,0.8800853490829468,0.00012569442333187908
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,full,0.9651167988777161,0.9651167988777161,3,1,0.18317604064941406,4.3010393710574135e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,full,0.9680460691452026,0.9680460691452026,4,1,0.1825665682554245,0.0002609140647109598
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,full,0.5800296664237976,0.5800296664237976,0,1,1.0102065801620483,4.323328175814822e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,full,0.9466610550880432,0.9466610550880432,0,1,0.2508649528026581,0.00017830276919994503
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,full,0.7156977653503418,0.7156977653503418,3,1,0.856214165687561,0.0001104332841350697
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,full,0.9050999879837036,0.9050999879837036,1,1,0.4266517162322998,9.77629388216883e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,full,0.4302527606487274,0.4302527606487274,2,1,1.183067798614502,7.76488013798371e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,full,0.26246291399002075,0.6004865765571594,2,0,1.0675268173217773,0.00013881192717235535
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,full,0.06871333718299866,0.5531684160232544,0,0,1.3090717792510986,7.659500988665968e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,full,0.9259832501411438,0.9259832501411438,5,1,0.30766624212265015,0.00011447464930824935
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,full,0.6957622766494751,0.6957622766494751,2,1,0.9853917956352234,0.00043694645864889026
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,full,0.9208778738975525,0.9208778738975525,5,1,0.35274118185043335,0.005818028934299946
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,full,0.5946030616760254,0.5946030616760254,3,1,1.05507230758667,0.000523048045579344
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,full,0.08477038890123367,0.761774480342865,1,0,0.8240585327148438,1.4853559150651563e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,full,0.40081632137298584,0.40081632137298584,2,1,1.408400535583496,0.0004258601984474808
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,full,0.2770316004753113,0.505609929561615,4,0,1.285130262374878,5.270467227092013e-05
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.15,0.21117497980594635,0.5054454803466797,2,0,1.325514793395996,0.002698256867006421
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.15,0.7900723814964294,0.7900723814964294,1,1,0.7694861888885498,0.00019055626762565225
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.15,0.6138765215873718,0.6138765215873718,3,1,1.1752063035964966,0.0011255457065999508
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.15,0.09037768840789795,0.657680332660675,2,0,1.0780034065246582,0.000569649157114327
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.15,0.3019665479660034,0.3019665479660034,3,1,1.6162981986999512,0.03416961804032326
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.15,0.3056815564632416,0.31136125326156616,2,0,1.5052316188812256,0.0042769513092935085
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.15,0.6477675437927246,0.6477675437927246,2,1,1.0769455432891846,0.0649786964058876
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.15,0.49772268533706665,0.49772268533706665,1,1,1.060884714126587,0.0007416464504785836
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.15,0.19448070228099823,0.40344637632369995,2,0,1.5363943576812744,0.07593713700771332
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.15,0.18055060505867004,0.6466158628463745,2,0,1.0965068340301514,0.0863361656665802
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\239.jpg,1,disgust,low_0.15,0.8958170413970947,0.8958170413970947,1,1,0.41408592462539673,0.0008743834914639592
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\239.jpg,2,fear,low_0.15,0.8767837882041931,0.8767837882041931,2,1,0.5165604948997498,0.062485259026288986
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\239.jpg,0,anger,low_0.15,0.33817172050476074,0.33817172050476074,0,1,1.515167474746704,0.019618401303887367
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\240.jpg,0,anger,low_0.15,0.26189130544662476,0.2760891616344452,3,0,1.5290727615356445,0.01167803630232811
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\240.jpg,1,disgust,low_0.15,0.15783503651618958,0.3797610104084015,4,0,1.587862253189087,0.0004181537951808423
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\239.jpg,5,surprise,low_0.15,0.08316391706466675,0.6611396670341492,2,0,1.1275572776794434,0.006612143944948912
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\239.jpg,3,joy,low_0.15,0.3933844268321991,0.3933844268321991,3,1,1.3870693445205688,0.002432105364277959
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\240.jpg,3,joy,low_0.15,0.4129560887813568,0.4129560887813568,3,1,1.3972275257110596,0.007783636450767517
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\240.jpg,2,fear,low_0.15,0.9102500677108765,0.9102500677108765,2,1,0.41736409068107605,0.0064353859052062035
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\240.jpg,5,surprise,low_0.15,0.10669359564781189,0.46270430088043213,2,0,1.4014114141464233,0.011970658786594868
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\239.jpg,4,sadness,low_0.15,0.25300803780555725,0.3994537591934204,2,0,1.5555620193481445,0.09505276381969452
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\240.jpg,4,sadness,low_0.15,0.24936889111995697,0.46848630905151367,2,0,1.24367356300354,0.002708940766751766
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\241.jpg,3,joy,low_0.15,0.1397770792245865,0.49080410599708557,2,0,1.433774709701538,0.05648770555853844
