path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.15,0.6703519225120544,0.6703519225120544,1,1,0.8810505867004395
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.15,0.8652717471122742,0.8652717471122742,2,1,0.4876102805137634
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.15,0.005138199310749769,0.9822913408279419,2,0,0.11224253475666046
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.15,0.0016382847679778934,0.7677707076072693,2,0,0.7822585105895996
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.15,0.013610871508717537,0.6691650152206421,2,0,0.9860203266143799
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.15,0.9630761742591858,0.9630761742591858,2,1,0.1991053968667984
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.15,0.004877912346273661,0.7809823751449585,2,0,0.7587490081787109
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.15,0.3994660973548889,0.47633257508277893,2,0,1.1104083061218262
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.15,0.0013231151970103383,0.9081180691719055,2,0,0.39347511529922485
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.15,0.8076668381690979,0.8076668381690979,2,1,0.6847481727600098
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.15,0.2649036645889282,0.5829018950462341,2,0,1.0421315431594849
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.30,0.17810463905334473,0.42637133598327637,3,0,1.1018259525299072
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.30,0.22813895344734192,0.397649884223938,2,0,1.2466636896133423
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.30,0.020170366391539574,0.4810808598995209,2,0,1.2798922061920166
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.30,0.038143422454595566,0.8820659518241882,2,0,0.5108413696289062
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.30,0.7498102188110352,0.7498102188110352,2,1,0.7325338125228882
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.30,0.9315111041069031,0.9315111041069031,2,1,0.29077163338661194
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.30,0.04767502099275589,0.9302358031272888,2,0,0.31507331132888794
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.30,0.03573305532336235,0.7942509651184082,2,0,0.7387815713882446
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.30,0.24684377014636993,0.5811415314674377,2,0,1.146895170211792
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.30,0.29511159658432007,0.38262832164764404,2,0,1.3659223318099976
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.30,0.0034237774088978767,0.7062855362892151,2,0,0.8408176898956299
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.30,0.8539618253707886,0.8539618253707886,4,1,0.4583187997341156
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.30,0.21580737829208374,0.4900762736797333,2,0,1.192063331604004
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.30,0.010294748470187187,0.8165732622146606,2,0,0.710677981376648
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.30,2.1373766685428564e-06,0.5515449643135071,3,0,0.7813035845756531
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.30,0.2507838010787964,0.6991007924079895,1,0,0.7500041723251343
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.30,0.8620024919509888,0.8620024919509888,3,1,0.48223215341567993
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.30,0.041013408452272415,0.8943797945976257,2,0,0.4448915421962738
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.30,0.3134728968143463,0.6297733187675476,2,0,0.862654447555542
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.30,0.6861377358436584,0.6861377358436584,0,1,0.6720371246337891
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.30,0.6228127479553223,0.6228127479553223,3,1,0.8580626249313354
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.30,1.0,1.0,1,1,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.30,0.7839636206626892,0.7839636206626892,2,1,0.6718705296516418
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.30,0.007976344786584377,0.9500781893730164,2,0,0.25064799189567566
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.30,0.0026461950037628412,0.7009646892547607,2,0,0.9110895991325378
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.30,0.10312575846910477,0.4189049303531647,2,0,1.2554476261138916
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.30,0.9317572712898254,0.9317572712898254,2,1,0.323059618473053
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.30,0.054779067635536194,0.5454418659210205,2,0,1.2277557849884033
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.30,0.6871190667152405,0.6871190667152405,3,1,0.9580906629562378
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.30,0.0023590310011059046,0.8442680239677429,2,0,0.5956737995147705
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.30,0.6472148895263672,0.6472148895263672,2,1,0.9614738821983337
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.30,0.2250690907239914,0.36254650354385376,4,0,1.426584005355835
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.50,0.7954267859458923,0.7954267859458923,4,1,0.708480179309845
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.50,0.6279813647270203,0.6279813647270203,0,1,1.1946804523468018
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.50,0.2618136405944824,0.2869448959827423,0,0,1.6213431358337402
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.50,0.5853658318519592,0.5853658318519592,1,1,1.1785857677459717
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.50,0.18050339818000793,0.6783563494682312,0,0,0.9767422676086426
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.50,0.4771665930747986,0.4771665930747986,2,1,1.1838432550430298
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.50,0.17999444901943207,0.715854287147522,2,0,0.89773029088974
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.50,0.4634380638599396,0.4634380638599396,1,1,1.1934239864349365
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.50,0.7000244855880737,0.7000244855880737,3,1,1.0093419551849365
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.50,0.42165055871009827,0.42165055871009827,0,1,1.5608537197113037
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.50,0.5550558567047119,0.5550558567047119,5,1,1.2789781093597412
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.50,0.9810042977333069,0.9810042977333069,4,1,0.11291009187698364
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.50,0.1509527713060379,0.719476044178009,4,0,0.8942241072654724
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.50,0.17552876472473145,0.45124584436416626,2,0,1.4983558654785156
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.50,0.17683221399784088,0.5252766013145447,0,0,1.307485818862915
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.50,0.4235243499279022,0.4235243499279022,2,1,1.4087133407592773
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.50,0.9314588904380798,0.9314588904380798,3,1,0.3436156213283539
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.50,0.9003245830535889,0.9003245830535889,4,1,0.450369656085968
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.50,0.5586134791374207,0.5586134791374207,0,1,1.0403203964233398
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.50,0.9256817102432251,0.9256817102432251,0,1,0.3238902986049652
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.50,0.6164410710334778,0.6164410710334778,3,1,1.0876634120941162
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.50,0.23998072743415833,0.4522077739238739,2,0,1.4389357566833496
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.50,0.17838920652866364,0.5633761882781982,5,0,1.2661248445510864
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.50,0.19184957444667816,0.6574754118919373,2,0,1.031491756439209
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.50,0.029982274398207664,0.5097125172615051,0,0,1.3490874767303467
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.50,0.7664339542388916,0.7664339542388916,5,1,0.8239713907241821
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.50,0.45049166679382324,0.45049166679382324,2,1,1.3768430948257446
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.50,0.7578156590461731,0.7578156590461731,5,1,0.8734776377677917
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.50,0.7614727020263672,0.7614727020263672,3,1,0.8207253217697144
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.50,0.14014634490013123,0.36178404092788696,1,0,1.5287469625473022
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.50,0.23348458111286163,0.33018824458122253,3,0,1.507265329360962
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.50,0.276114284992218,0.42380374670028687,4,0,1.4427675008773804
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,full,0.8373756408691406,0.8373756408691406,4,1,0.6515649557113647
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,full,0.7040813565254211,0.7040813565254211,0,1,1.0212562084197998
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,full,0.5495041012763977,0.5495041012763977,5,1,1.3492982387542725
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,full,0.7027791142463684,0.7027791142463684,1,1,0.9345842599868774
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,full,0.2281213104724884,0.6276996731758118,0,0,1.0639622211456299
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,full,0.6591563820838928,0.6591563820838928,2,1,0.9951088428497314
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,full,0.10857636481523514,0.55293208360672,2,0,1.11092209815979
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,full,0.45827046036720276,0.45827046036720276,1,1,1.0511075258255005
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,full,0.6663728356361389,0.6663728356361389,3,1,1.0400054454803467
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,full,0.4017574191093445,0.4017574191093445,0,1,1.5181140899658203
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,full,0.8287063837051392,0.8287063837051392,5,1,0.6934237480163574
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,full,0.9860357046127319,0.9860357046127319,4,1,0.08761344105005264
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,full,0.08265466243028641,0.8476588129997253,4,0,0.6023973822593689
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,full,0.3677038252353668,0.41049453616142273,2,0,1.3148337602615356
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,full,0.42366501688957214,0.42366501688957214,5,1,1.2791435718536377
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,full,0.32261285185813904,0.4018705189228058,1,0,1.3934531211853027
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,full,0.9207389950752258,0.9207389950752258,3,1,0.3644985854625702
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,full,0.9398176074028015,0.9398176074028015,4,1,0.3155762553215027
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,full,0.5945669412612915,0.5945669412612915,0,1,1.0362002849578857
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,full,0.879709005355835,0.879709005355835,0,1,0.4838964641094208
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,full,0.4690272808074951,0.4690272808074951,3,1,1.1969587802886963
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,full,0.7481318712234497,0.7481318712234497,1,1,0.9392700791358948
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,full,0.2761131525039673,0.4847853183746338,5,0,1.3192884922027588
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,full,0.21179448068141937,0.5493593811988831,2,0,1.263847827911377
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,full,0.13010357320308685,0.4546927213668823,0,0,1.5244524478912354
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,full,0.8873574733734131,0.8873574733734131,5,1,0.47253039479255676
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,full,0.4248885214328766,0.4248885214328766,2,1,1.3357594013214111
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,full,0.8520154356956482,0.8520154356956482,5,1,0.6015571355819702
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,full,0.554175615310669,0.554175615310669,3,1,1.082261562347412
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,full,0.20568600296974182,0.4236327111721039,1,0,1.4443631172180176
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,full,0.21050529181957245,0.31759944558143616,5,0,1.4906136989593506
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,full,0.23572218418121338,0.4661545753479004,4,0,1.4316797256469727
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.15,0.04483377933502197,0.8389155864715576,2,0,0.6246194839477539
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.15,0.06820867210626602,0.6971836090087891,2,0,1.01985764503479
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.15,0.40178021788597107,0.5185025930404663,2,0,0.9764183759689331
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.15,0.03869826719164848,0.8467490077018738,2,0,0.5929821133613586
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.15,0.0,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.15,0.00701987836509943,0.7983718514442444,2,0,0.7230222225189209
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.15,0.0,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.15,0.029933283105492592,0.8809072971343994,2,0,0.5323011875152588
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.15,0.020833365619182587,0.7513481378555298,2,0,0.7503969669342041
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.15,2.6037330371764256e-06,0.40048688650131226,2,0,1.0887460708618164
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\239.jpg,1,disgust,low_0.15,0.11660978198051453,0.8138590455055237,2,0,0.6735152006149292
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\239.jpg,2,fear,low_0.15,0.9666723608970642,0.9666723608970642,2,1,0.1790265440940857
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\239.jpg,0,anger,low_0.15,0.011398356407880783,0.582875669002533,2,0,0.8585001230239868
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\240.jpg,0,anger,low_0.15,0.06224001571536064,0.482354074716568,3,0,0.9734687805175781
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\240.jpg,1,disgust,low_0.15,0.015497646294534206,0.5651980042457581,2,0,1.2100830078125
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\239.jpg,5,surprise,low_0.15,0.001200128230266273,0.8744248151779175,2,0,0.5014971494674683
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\239.jpg,3,joy,low_0.15,0.41405367851257324,0.4971025884151459,2,0,0.9836208820343018
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\240.jpg,3,joy,low_0.15,0.6088252067565918,0.6088252067565918,3,1,0.8447121381759644
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\240.jpg,2,fear,low_0.15,0.9726977944374084,0.9726977944374084,2,1,0.1588384509086609
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\240.jpg,5,surprise,low_0.15,0.001830395427532494,0.8438324332237244,2,0,0.6042226552963257
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\239.jpg,4,sadness,low_0.15,0.0,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\240.jpg,4,sadness,low_0.15,0.07499092072248459,0.8040904998779297,2,0,0.7176141142845154
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\241.jpg,3,joy,low_0.15,0.0,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\241.jpg,2,fear,low_0.15,0.0014957620296627283,0.9817819595336914,1,0,0.09619330614805222
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\241.jpg,0,anger,low_0.15,0.3435123562812805,0.5588628053665161,2,0,0.9982081651687622
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\241.jpg,4,sadness,low_0.15,0.06792677938938141,0.8537675738334656,2,0,0.5671041011810303
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\241.jpg,1,disgust,low_0.15,0.023267121985554695,0.7894747257232666,2,0,0.7888731956481934
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\242.jpg,2,fear,low_0.15,0.9743863344192505,0.9743863344192505,2,1,0.1477394551038742
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\242.jpg,1,disgust,low_0.15,1.0,1.0,1,1,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\241.jpg,5,surprise,low_0.15,0.0031490798573940992,0.6355416178703308,2,0,1.1217272281646729
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\242.jpg,0,anger,low_0.15,0.3807394802570343,0.467092365026474,2,0,1.1733756065368652
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\242.jpg,3,joy,low_0.15,0.11174052208662033,0.8011350035667419,2,0,0.7050846815109253
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.30,0.033251743763685226,0.9140631556510925,2,0,0.38405877351760864
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.30,0.3677205741405487,0.40520423650741577,2,0,1.3305513858795166
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.30,0.7959550023078918,0.7959550023078918,3,1,0.7257902026176453
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.30,0.04640978202223778,0.830743134021759,2,0,0.6079015731811523
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.30,1.1604856389509885e-29,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.30,0.026047267019748688,0.7151873111724854,2,0,0.9457260370254517
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.30,0.0,1.0,1,0,1.3815509847248109e-10
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.30,0.019608331844210625,0.8681563138961792,2,0,0.5618666410446167
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.30,0.3714475631713867,0.5312314033508301,2,0,0.9820370674133301
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.30,0.08392669260501862,0.875832200050354,2,0,0.4858447313308716
