path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.50,0.1580609232187271,0.6371204853057861,2,0,1.1691004037857056
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.50,0.044343337416648865,0.3817608952522278,0,0,1.512653112411499
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.50,0.7963182926177979,0.7963182926177979,5,1,0.6958308219909668
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.50,0.53648442029953,0.53648442029953,2,1,1.2857370376586914
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.50,0.7094370722770691,0.7094370722770691,5,1,0.9296916723251343
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.50,0.7856652140617371,0.7856652140617371,3,1,0.739875078201294
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.50,0.12500108778476715,0.47218912839889526,1,0,1.3627701997756958
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.50,0.24263004958629608,0.44842272996902466,3,0,1.389390468597412
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.50,0.2805998623371124,0.31172722578048706,4,0,1.5868144035339355
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,full,0.8328938484191895,0.8328938484191895,4,1,0.6742717027664185
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,full,0.6639864444732666,0.6639864444732666,0,1,1.1454086303710938
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,full,0.5791601538658142,0.5791601538658142,5,1,1.3083891868591309
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,full,0.6637771129608154,0.6637771129608154,1,1,0.9835128784179688
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,full,0.19915270805358887,0.6313287615776062,0,0,1.080916404724121
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,full,0.6779476404190063,0.6779476404190063,2,1,0.9944871664047241
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,full,0.0914715975522995,0.5927909016609192,2,0,1.0702067613601685
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,full,0.38385772705078125,0.5145339965820312,5,0,1.0516400337219238
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,full,0.6295128464698792,0.6295128464698792,3,1,1.0940217971801758
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,full,0.29487258195877075,0.29487258195877075,0,1,1.5852265357971191
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,full,0.8622516393661499,0.8622516393661499,5,1,0.5899790525436401
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,full,0.983988344669342,0.983988344669342,4,1,0.09807649999856949
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,full,0.1278052031993866,0.7808685898780823,4,0,0.765973687171936
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,full,0.33761855959892273,0.44419217109680176,2,0,1.3074212074279785
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,full,0.49620914459228516,0.49620914459228516,5,1,1.224565863609314
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,full,0.24969103932380676,0.5020016431808472,1,0,1.3128329515457153
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,full,0.9190171957015991,0.9190171957015991,3,1,0.35847508907318115
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,full,0.9513004422187805,0.9513004422187805,4,1,0.2633683979511261
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,full,0.565565288066864,0.565565288066864,0,1,1.176054835319519
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,full,0.8708457350730896,0.8708457350730896,0,1,0.5107488632202148
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,full,0.4796737730503082,0.4796737730503082,3,1,1.1643691062927246
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,full,0.750822901725769,0.750822901725769,1,1,0.8856779336929321
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,full,0.21156379580497742,0.5761094689369202,5,0,1.2419354915618896
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,full,0.18816477060317993,0.6091063022613525,2,0,1.1735323667526245
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,full,0.11194830387830734,0.39377835392951965,0,0,1.6197483539581299
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,full,0.8683160543441772,0.8683160543441772,5,1,0.5071427226066589
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,full,0.43660396337509155,0.43660396337509155,2,1,1.2981047630310059
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,full,0.8619377017021179,0.8619377017021179,5,1,0.5778830051422119
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,full,0.48802652955055237,0.48802652955055237,3,1,1.179677963256836
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,full,0.18236686289310455,0.4601699709892273,1,0,1.3751308917999268
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,full,0.25113293528556824,0.2985040247440338,3,0,1.4882644414901733
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,full,0.24270367622375488,0.48091885447502136,4,0,1.4081521034240723
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.15,0.11756859719753265,0.42268821597099304,2,0,1.5256438255310059
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.15,0.724860668182373,0.724860668182373,1,1,0.9958056211471558
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.15,0.6012908220291138,0.6012908220291138,3,1,1.191924810409546
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.15,0.08476817607879639,0.49959561228752136,2,0,1.4632048606872559
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.15,0.5222410559654236,0.5222410559654236,3,1,1.4100075960159302
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.15,0.5218207836151123,0.5218207836151123,5,1,1.3017414808273315
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.15,0.5893263220787048,0.5893263220787048,2,1,1.2934479713439941
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.15,0.5637177228927612,0.5637177228927612,1,1,1.2189722061157227
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.15,0.1277727633714676,0.3141709566116333,5,0,1.6343202590942383
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.15,0.15955239534378052,0.5360926985740662,2,0,1.3761756420135498
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\239.jpg,1,disgust,low_0.15,0.8644935488700867,0.8644935488700867,1,1,0.5585619211196899
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\239.jpg,2,fear,low_0.15,0.8616993427276611,0.8616993427276611,2,1,0.6028465628623962
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\239.jpg,0,anger,low_0.15,0.22119897603988647,0.3444175720214844,3,0,1.5597639083862305
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\240.jpg,0,anger,low_0.15,0.1918613761663437,0.414207398891449,3,0,1.4208534955978394
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\240.jpg,1,disgust,low_0.15,0.3026292026042938,0.3026292026042938,1,1,1.7262842655181885
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\239.jpg,5,surprise,low_0.15,0.13699093461036682,0.5193940997123718,2,0,1.365407943725586
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\239.jpg,3,joy,low_0.15,0.5731526017189026,0.5731526017189026,3,1,1.2942116260528564
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\240.jpg,3,joy,low_0.15,0.5763053894042969,0.5763053894042969,3,1,1.2333152294158936
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\240.jpg,2,fear,low_0.15,0.8167662620544434,0.8167662620544434,2,1,0.7548254728317261
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\240.jpg,5,surprise,low_0.15,0.21708039939403534,0.4162933826446533,2,0,1.4619965553283691
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\239.jpg,4,sadness,low_0.15,0.1288592517375946,0.274213582277298,2,0,1.700363039970398
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\240.jpg,4,sadness,low_0.15,0.18462006747722626,0.4130273163318634,2,0,1.511324405670166
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\241.jpg,3,joy,low_0.15,0.30586180090904236,0.35246095061302185,2,0,1.5550960302352905
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\241.jpg,2,fear,low_0.15,0.39935022592544556,0.39935022592544556,2,1,1.573803424835205
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\241.jpg,0,anger,low_0.15,0.3901624083518982,0.3901624083518982,0,1,1.4757591485977173
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\241.jpg,4,sadness,low_0.15,0.24643191695213318,0.4701409935951233,2,0,1.4163084030151367
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\241.jpg,1,disgust,low_0.15,0.39156726002693176,0.39156726002693176,1,1,1.5707402229309082
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\242.jpg,2,fear,low_0.15,0.8583751916885376,0.8583751916885376,2,1,0.5892737507820129
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\242.jpg,1,disgust,low_0.15,0.17483599483966827,0.26358887553215027,3,0,1.7530395984649658
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\241.jpg,5,surprise,low_0.15,0.14298409223556519,0.38763195276260376,1,0,1.6185829639434814
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\242.jpg,0,anger,low_0.15,0.333573579788208,0.333573579788208,0,1,1.6450005769729614
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\242.jpg,3,joy,low_0.15,0.27140751481056213,0.30103349685668945,2,0,1.57118558883667
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.30,0.1201881468296051,0.5506287813186646,2,0,1.2965490818023682
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.30,0.9209616780281067,0.9209616780281067,1,1,0.39488983154296875
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.30,0.8558115363121033,0.8558115363121033,3,1,0.593518853187561
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.30,0.09268959611654282,0.5676202178001404,2,0,1.2750487327575684
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.30,0.8620873093605042,0.8620873093605042,3,1,0.5848321318626404
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.30,0.611085057258606,0.611085057258606,5,1,1.1488444805145264
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.30,0.9241015911102295,0.9241015911102295,2,1,0.3731343150138855
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.30,0.5666744709014893,0.5666744709014893,1,1,1.223336100578308
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.30,0.5320133566856384,0.5320133566856384,4,1,1.3680481910705566
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.30,0.3368964195251465,0.48094913363456726,2,0,1.2611289024353027
